"d-flex href","symbol","text-start","text-start 2","text-decoration-none href","symbol 2","btn-quote","text-center href","text-decoration-none href 2","symbol 3"
"https://www.set.or.th/th/market/product/stock/quote/ROJNA/price","ROJNA","บริษัท สวนอุตสาหกรรมโรจนะ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/ROJNA/factsheet","https://www.set.or.th/th/market/index/set/propcon/prop","PROP"
"https://www.set.or.th/th/market/product/stock/quote/RP/price","RP","บริษัท ท่าเรือราชาเฟอร์รี่ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/RP/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/RPC/price","RPC","บริษัท อาร์พีซีจี จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/RPC/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/RPH/price","RPH","บริษัท โรงพยาบาลราชพฤกษ์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/RPH/factsheet","https://www.set.or.th/th/market/index/set/service/helth","HELTH"
"https://www.set.or.th/th/market/product/stock/quote/RS/price","RS","บริษัท อาร์เอส จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/RS/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/RSP/price","RSP","บริษัท ริช สปอร์ต จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/RSP/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/RT/price","RT","บริษัท ไร้ท์ทันเน็ลลิ่ง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/RT/factsheet","https://www.set.or.th/th/market/index/set/propcon/cons","CONS"
"https://www.set.or.th/th/market/product/stock/quote/RWI/price","RWI","บริษัท ระยองไวร์ อินดัสตรีส์ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/RWI/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/S/price","S","บริษัท สิงห์ เอสเตท จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/S/factsheet","https://www.set.or.th/th/market/index/set/propcon/prop","PROP"
"https://www.set.or.th/th/market/product/stock/quote/S&J/price","S&J","บ.เอส แอนด์ เจ อินเตอร์เนชั่นแนล เอนเตอร์ไพรส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/S&J/factsheet","https://www.set.or.th/th/market/index/set/consump/person","PERSON"
"https://www.set.or.th/th/market/product/stock/quote/S11/price","S11","บริษัท เอส 11 กรุ๊ป จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/S11/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/SA/price","SA","บริษัท ไซมิส แอสเสท จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/SA/factsheet","https://www.set.or.th/th/market/index/set/propcon/prop","PROP"
"https://www.set.or.th/th/market/product/stock/quote/SAAM/price","SAAM","บริษัท เอสเอเอเอ็ม ดีเวลลอปเมนท์ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/resourc","RESOURC","-","https://www.set.or.th/th/market/product/stock/quote/SAAM/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/SABINA/price","SABINA","บริษัท ซาบีน่า จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/SABINA/factsheet","https://www.set.or.th/th/market/index/set/consump/fashion","FASHION"
"https://www.set.or.th/th/market/product/stock/quote/SABUY/price","SABUY","บริษัท สบาย เทคโนโลยี จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/SABUY/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/SAF/price","SAF","บริษัท เอส.เอ.เอฟ. สเปเชียล สตีล จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/SAF/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/SAFARI/price","SAFARI","บริษัท ซาฟารีเวิลด์ จำกัด (มหาชน)","SET","https://www.set.or.th/","REHABCO","-","https://www.set.or.th/th/market/product/stock/quote/SAFARI/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/SAFE/price","SAFE","บริษัท เซฟ เฟอร์ทิลิตี้ กรุ๊ป จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/SAFE/factsheet","https://www.set.or.th/th/market/index/set/service/helth","HELTH"
"https://www.set.or.th/th/market/product/stock/quote/SAK/price","SAK","บริษัท ศักดิ์สยามลิสซิ่ง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/SAK/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/SALEE/price","SALEE","บริษัท สาลี่อุตสาหกรรม จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/SALEE/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/SAM/price","SAM","บริษัท สามชัย สตีล อินดัสทรี จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/SAM/factsheet","https://www.set.or.th/th/market/index/set/indus/steel","STEEL"
"https://www.set.or.th/th/market/product/stock/quote/SAMART/price","SAMART","บริษัท สามารถคอร์ปอเรชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/SAMART/factsheet","https://www.set.or.th/th/market/index/set/tech/ict","ICT"
"https://www.set.or.th/th/market/product/stock/quote/SAMCO/price","SAMCO","บริษัท สัมมากร จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/SAMCO/factsheet","https://www.set.or.th/th/market/index/set/propcon/prop","PROP"
"https://www.set.or.th/th/market/product/stock/quote/SAMTEL/price","SAMTEL","บริษัท สามารถเทลคอม จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/SAMTEL/factsheet","https://www.set.or.th/th/market/index/set/tech/ict","ICT"
"https://www.set.or.th/th/market/product/stock/quote/SANKO/price","SANKO","บริษัท ซังโกะ ไดคาซติ้ง (ประเทศไทย) จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/SANKO/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/SAPPE/price","SAPPE","บริษัท เซ็ปเป้ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/SAPPE/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/SAT/price","SAT","บริษัท สมบูรณ์ แอ๊ดวานซ์ เทคโนโลยี จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/SAT/factsheet","https://www.set.or.th/th/market/index/set/indus/auto","AUTO"
"https://www.set.or.th/th/market/product/stock/quote/SAUCE/price","SAUCE","บริษัท ไทยเทพรส จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/SAUCE/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/SAV/price","SAV","บริษัท สามารถ เอวิเอชั่น โซลูชั่นส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/SAV/factsheet","https://www.set.or.th/th/market/index/set/service/trans","TRANS"
"https://www.set.or.th/th/market/product/stock/quote/SAWAD/price","SAWAD","บริษัท ศรีสวัสดิ์ คอร์ปอเรชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/SAWAD/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/SAWANG/price","SAWANG","บริษัท สว่างเอ็กซ์ปอร์ต จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/SAWANG/factsheet","https://www.set.or.th/th/market/index/set/consump/fashion","FASHION"
"https://www.set.or.th/th/market/product/stock/quote/SBNEXT/price","SBNEXT","บริษัท สบาย คอนเน็กซ์ เทค จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/SBNEXT/factsheet","https://www.set.or.th/th/market/index/set/consump/home","HOME"
"https://www.set.or.th/th/market/product/stock/quote/SC/price","SC","บริษัท เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/SC/factsheet","https://www.set.or.th/th/market/index/set/propcon/prop","PROP"
